message;severity;node;stamp;topics;location
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.211150210";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0878864";"2";"/pure_pursuit";"1536981838.211171470";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.211150210";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.087487";"2";"/pure_pursuit";"1536981838.177841462";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.177817116";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.087487";"2";"/pure_pursuit";"1536981838.144512598";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.144488804";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.087487";"2";"/pure_pursuit";"1536981838.177841462";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.177817116";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.087487";"2";"/pure_pursuit";"1536981838.144512598";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.144488804";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.087487";"2";"/pure_pursuit";"1536981838.111192600";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.111168267";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.087487";"2";"/pure_pursuit";"1536981838.111192600";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.111168267";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0880762";"2";"/pure_pursuit";"1536981838.077883008";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.077843305";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0880762";"2";"/pure_pursuit";"1536981838.077883008";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.077843305";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0880762";"2";"/pure_pursuit";"1536981838.044653045";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.044583170";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0869481";"2";"/pure_pursuit";"1536981838.011305971";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"kappa :-0.0880762";"2";"/pure_pursuit";"1536981838.044653045";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.044583170";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0869481";"2";"/pure_pursuit";"1536981838.011305971";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.011249922";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0869481";"2";"/pure_pursuit";"1536981837.977960617";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981838.011249922";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0869481";"2";"/pure_pursuit";"1536981837.977960617";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.977903604";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0869481";"2";"/pure_pursuit";"1536981837.944627593";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.977903604";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0869481";"2";"/pure_pursuit";"1536981837.944627593";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.944574473";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0874263";"2";"/pure_pursuit";"1536981837.911279356";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.944574473";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0874263";"2";"/pure_pursuit";"1536981837.911279356";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.911229721";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0874263";"2";"/pure_pursuit";"1536981837.877951172";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.911229721";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0874263";"2";"/pure_pursuit";"1536981837.877951172";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.877899560";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.877899560";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0874263";"2";"/pure_pursuit";"1536981837.844694838";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.844609446";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0874263";"2";"/pure_pursuit";"1536981837.844694838";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.844609446";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"Subscribing to /vehicle/traffic_lights";"2";"/record_1536981836316095312";"1536981837.833436475";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /vehicle/traffic_lights";"2";"/record_1536981836316095312";"1536981837.833436475";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_rect_color/compressed/parameter_descriptions";"2";"/record_1536981836316095312";"1536981837.822427374";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_rect_color/compressed/parameter_descriptions";"2";"/record_1536981836316095312";"1536981837.822427374";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_rect_color/compressed";"2";"/record_1536981836316095312";"1536981837.814381326";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"kappa :-0.0874263";"2";"/pure_pursuit";"1536981837.811318447";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.811250271";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0880691";"2";"/pure_pursuit";"1536981837.777957291";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"Subscribing to /image_rect/compressedDepth";"2";"/record_1536981836316095312";"1536981837.806017452";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /base_waypoints";"2";"/record_1536981836316095312";"1536981837.798054921";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_rect_color/compressed";"2";"/record_1536981836316095312";"1536981837.814381326";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"kappa :-0.0874263";"2";"/pure_pursuit";"1536981837.811318447";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.811250271";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0880691";"2";"/pure_pursuit";"1536981837.777957291";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"Subscribing to /image_rect/compressedDepth";"2";"/record_1536981836316095312";"1536981837.806017452";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /base_waypoints";"2";"/record_1536981836316095312";"1536981837.798054921";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_proc_debayer/parameter_updates";"2";"/record_1536981836316095312";"1536981837.789766673";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_proc_debayer/parameter_updates";"2";"/record_1536981836316095312";"1536981837.789766673";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_rect/compressedDepth/parameter_updates";"2";"/record_1536981836316095312";"1536981837.781161661";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_rect/compressedDepth/parameter_updates";"2";"/record_1536981836316095312";"1536981837.781161661";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.777900890";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.777900890";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"Subscribing to /image_proc_rectify_mono/parameter_descriptions";"2";"/record_1536981836316095312";"1536981837.773265609";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_proc_rectify_mono/parameter_descriptions";"2";"/record_1536981836316095312";"1536981837.773265609";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_proc_debayer/parameter_descriptions";"2";"/record_1536981836316095312";"1536981837.765493726";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_proc_debayer/parameter_descriptions";"2";"/record_1536981836316095312";"1536981837.765493726";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /vehicle/steering_cmd";"2";"/record_1536981836316095312";"1536981837.757112163";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /vehicle/steering_cmd";"2";"/record_1536981836316095312";"1536981837.757112163";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_rect/compressed";"2";"/record_1536981836316095312";"1536981837.749216781";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"Subscribing to /image_rect/compressed";"2";"/record_1536981836316095312";"1536981837.749216781";"/rosout";"/tmp/binarydeb/ros-indigo-rosbag-1.11.21/src/recorder.cpp:shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe:211"
"kappa :-0.0880691";"2";"/pure_pursuit";"1536981837.744628648";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.744559449";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
"kappa :-0.0880691";"2";"/pure_pursuit";"1536981837.711338031";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"kappa :-0.0880691";"2";"/pure_pursuit";"1536981837.744628648";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcCurvature:100"
"lookahead distance: 6.000000";"2";"/pure_pursuit";"1536981837.744559449";"/rosout,/twist_cmd";"/home/udacity/Git/carnd_cap_autogradr/submissions/1451056/ros/src/waypoint_follower/src/pure_pursuit_core.cpp:PurePursuit::calcLookaheadDistance:80"
